P1,P2,P3,P4
3.993834764109323032e-01,4.145516614905560004e+01,-6.941241774810337972e+01,-6.301741032515045760e+01
-1.499983820543903335e+00,4.147488892691282558e+01,-6.927084881235789737e+01,-6.305554612038582007e+01
-3.325042734808164369e+00,4.149384009638914961e+01,-6.913481843604289168e+01,-6.309218994022963756e+01
-5.062282651347182139e+00,4.151187936505169063e+01,-6.900533362996388576e+01,-6.312707051642890832e+01
-6.698192955126316406e+00,4.152886644046754583e+01,-6.888340140492643116e+01,-6.315991658073061643e+01
-8.219263031110884299e+00,4.154466103020383372e+01,-6.877002877173606521e+01,-6.319045686488175306e+01
-9.611982264266274001e+00,4.155912284182765859e+01,-6.866622274119832525e+01,-6.321842010062932360e+01
-1.086284003955780975e+01,4.157211158290613184e+01,-6.857299032411876283e+01,-6.324353501972030500e+01
-1.195832574195085130e+01,4.158348696100635777e+01,-6.849133853130290106e+01,-6.326553035390169555e+01
-1.288492875641074420e+01,4.159310868369544778e+01,-6.842227437355629149e+01,-6.328413483492048641e+01
-1.362913846790283401e+01,4.160083645854051326e+01,-6.836680486168447146e+01,-6.329907719452367587e+01
-1.417744426139245917e+01,4.160652999310866562e+01,-6.832593700649297830e+01,-6.331008616445824799e+01
-1.451633552184499365e+01,4.161004899496700915e+01,-6.830067781878734934e+01,-6.331689047647119395e+01
-1.463230163422574748e+01,4.161125317168265525e+01,-6.829203430937313613e+01,-6.331921886230951202e+01
-1.450000000000000000e+01,3.965999999999999659e+01,-7.015000000000001990e+01,-6.321999999999999886e+01
-1.450031783249738204e+01,3.962775811410649140e+01,-7.014518522214531515e+01,-6.318366023889996796e+01
-1.450124664397031360e+01,3.953353668057304304e+01,-7.013111485190972871e+01,-6.307746346131639115e+01
-1.450274940538997370e+01,3.938109203562025584e+01,-7.010834983428604517e+01,-6.290564342582403157e+01
-1.450478908772754139e+01,3.917418051546872704e+01,-7.007745111426703488e+01,-6.267243389099763817e+01
-1.450732866195419568e+01,3.891655845633906807e+01,-7.003897963684548245e+01,-6.238206861541198123e+01
-1.451033109904111562e+01,3.861198219445187618e+01,-6.999349634701415823e+01,-6.203878135764181678e+01
-1.451375936995947846e+01,3.826420806602774860e+01,-6.994156218976587525e+01,-6.164680587626190089e+01
-1.451757644568046324e+01,3.787699240728730388e+01,-6.988373811009337544e+01,-6.121037592984700382e+01
-1.452174529717525076e+01,3.745409155445112503e+01,-6.982058505298945761e+01,-6.073372527697188161e+01
-1.452622889541501650e+01,3.699926184373983062e+01,-6.975266396344692055e+01,-6.022108767621129743e+01
-1.453099021137094304e+01,3.651625961137401788e+01,-6.968053578645850621e+01,-5.967669688614000734e+01
-1.453599221601420766e+01,3.600884119357428403e+01,-6.960476146701702760e+01,-5.910478666533277448e+01
-1.454119788031598759e+01,3.548076292656123343e+01,-6.952590195011525509e+01,-5.850959077236435490e+01
-1.454657017524746365e+01,3.493578114655547751e+01,-6.944451818074597327e+01,-5.789534296580951889e+01
-1.455207207177981310e+01,3.437765218977760640e+01,-6.936117110390195251e+01,-5.726627700424301537e+01
-1.455766654088421674e+01,3.381013239244823865e+01,-6.927642166457597739e+01,-5.662662664623961462e+01
-1.456331655353185184e+01,3.323697809078795729e+01,-6.919083080776083250e+01,-5.598062565037407268e+01
-1.456898508069389742e+01,3.266194562101738086e+01,-6.910495947844928821e+01,-5.533250777522114561e+01
-1.457463509334153251e+01,3.208879131935709950e+01,-6.901936862163414332e+01,-5.468650677935560367e+01
-1.458022956244593615e+01,3.152127152202772464e+01,-6.893461918230816821e+01,-5.404685642135220291e+01
-1.458573145897828560e+01,3.096314256524985353e+01,-6.885127210546414744e+01,-5.341779045978569940e+01
-1.459110375390976166e+01,3.041816078524409761e+01,-6.876988833609486562e+01,-5.280354265323086338e+01
-1.459630941821154160e+01,2.989008251823105411e+01,-6.869102881919309311e+01,-5.220834676026244381e+01
-1.460131142285480621e+01,2.938266410043132026e+01,-6.861525449975161450e+01,-5.163643653945521095e+01
-1.460607273881073276e+01,2.889966186806550041e+01,-6.854312632276320016e+01,-5.109204574938392085e+01
-1.461055633705049850e+01,2.844483215735420600e+01,-6.847520523322064889e+01,-5.057940814862332957e+01
-1.461472518854528602e+01,2.802193130451803427e+01,-6.841205217611674527e+01,-5.010275749574821447e+01
-1.461854226426627079e+01,2.763471564577758244e+01,-6.835422809644424547e+01,-4.966632754933331739e+01
-1.462197053518463363e+01,2.728694151735346196e+01,-6.830229393919596248e+01,-4.927435206795340150e+01
-1.462497297227155357e+01,2.698236525546627007e+01,-6.825681064936463827e+01,-4.893106481018324416e+01
-1.462751254649820787e+01,2.672474319633660400e+01,-6.821833917194308583e+01,-4.864069953459758011e+01
-1.462955222883577555e+01,2.651783167618507875e+01,-6.818744045192407555e+01,-4.840748999977118672e+01
-1.463105499025543565e+01,2.636538703123229155e+01,-6.816467543430039200e+01,-4.823566996427882714e+01
-1.463198380172836721e+01,2.627116559769883963e+01,-6.815060506406480556e+01,-4.812947318669524321e+01
-1.463230163422574925e+01,2.623892371180533800e+01,-6.814579028621010082e+01,-4.809313342559521942e+01
-1.450000000000000000e+01,2.603000000000000114e+01,-6.899000000000000909e+01,-4.871999999999999886e+01
-1.450031783249738204e+01,2.606743134872730749e+01,-6.898832325443419222e+01,-4.875507217592578257e+01
-1.450124664397031360e+01,2.617681810568769407e+01,-6.898342325040202638e+01,-4.885756465120403647e+01
-1.450274940538997370e+01,2.635379933704884792e+01,-6.897549533690150270e+01,-4.902339134708612534e+01
-1.450478908772754139e+01,2.659401410897845963e+01,-6.896473486293055544e+01,-4.924846618482342109e+01
-1.450732866195419568e+01,2.689310148764423047e+01,-6.895133717748714730e+01,-4.952870308566728852e+01
-1.451033109904111562e+01,2.724670053921384394e+01,-6.893549762956925520e+01,-4.986001597086909243e+01
-1.451375936995947846e+01,2.765045032985499773e+01,-6.891741156817481340e+01,-5.023831876168019051e+01
-1.451757644568046324e+01,2.809998992573537890e+01,-6.889727434230179881e+01,-5.065952537935195465e+01
-1.452174529717525076e+01,2.859095839302268516e+01,-6.887528130094817413e+01,-5.111954974513574257e+01
-1.452622889541501650e+01,2.911899479788461065e+01,-6.885162779311188785e+01,-5.161430578028293326e+01
-1.453099021137094304e+01,2.967973820648883887e+01,-6.882650916779090267e+01,-5.213970740604488441e+01
-1.453599221601420766e+01,3.026882768500306753e+01,-6.880012077398316706e+01,-5.269166854367296082e+01
-1.454119788031598759e+01,3.088190229959499078e+01,-6.877265796068667214e+01,-5.326610311441852730e+01
-1.454657017524746365e+01,3.151460111643229567e+01,-6.874431607689935220e+01,-5.385892503953294863e+01
-1.455207207177981310e+01,3.216256320168267990e+01,-6.871529047161916992e+01,-5.446604824026758962e+01
-1.455766654088421674e+01,3.282142762151383408e+01,-6.868577649384408801e+01,-5.508338663787382217e+01
-1.456331655353185184e+01,3.348683344209344170e+01,-6.865596949257206916e+01,-5.570685415360300397e+01
-1.456898508069389742e+01,3.415441972958920758e+01,-6.862606481680107606e+01,-5.633236470870650692e+01
-1.457463509334153251e+01,3.481982555016882941e+01,-6.859625781552905721e+01,-5.695583222443568872e+01
-1.458022956244593615e+01,3.547868996999997648e+01,-6.856674383775397530e+01,-5.757317062204192126e+01
-1.458573145897828560e+01,3.612665205525036072e+01,-6.853771823247379302e+01,-5.818029382277656225e+01
-1.459110375390976166e+01,3.675935087208766561e+01,-6.850937634868647308e+01,-5.877311574789098358e+01
-1.459630941821154160e+01,3.737242548667958886e+01,-6.848191353538997816e+01,-5.934755031863655006e+01
-1.460131142285480621e+01,3.796151496519382107e+01,-6.845552514158224255e+01,-5.989951145626462647e+01
-1.460607273881073276e+01,3.852225837379805284e+01,-6.843040651626125737e+01,-6.042491308202657763e+01
-1.461055633705049850e+01,3.905029477865997478e+01,-6.840675300842497109e+01,-6.091966911717376831e+01
-1.461472518854528602e+01,3.954126324594727748e+01,-6.838475996707134641e+01,-6.137969348295756333e+01
-1.461854226426627079e+01,3.999080284182765865e+01,-6.836462274119833182e+01,-6.180090010062932038e+01
-1.462197053518463363e+01,4.039455263246880889e+01,-6.834653667980389002e+01,-6.217920289144041845e+01
-1.462497297227155357e+01,4.074815168403842591e+01,-6.833069713188599792e+01,-6.251051577664222236e+01
-1.462751254649820787e+01,4.104723906270419320e+01,-6.831729944644258978e+01,-6.279075267748608269e+01
-1.462955222883577555e+01,4.128745383463380847e+01,-6.830653897247164252e+01,-6.301582751522338555e+01
-1.463105499025543565e+01,4.146443506599496232e+01,-6.829861105897111884e+01,-6.318165421110547442e+01
-1.463198380172836721e+01,4.157382182295535245e+01,-6.829371105493895300e+01,-6.328414668638373541e+01
-1.463230163422574925e+01,4.161125317168265525e+01,-6.829203430937313613e+01,-6.331921886230951202e+01
-1.450000000000000000e+01,3.965999999999999659e+01,-6.928000000000001535e+01,-6.321999999999999886e+01
-1.441478837779745348e+01,3.968168763412060684e+01,-6.930840562875322064e+01,-6.320645938146068943e+01
-1.416577188961331579e+01,3.974506606004587894e+01,-6.939141625258542945e+01,-6.316688922437009523e+01
-1.376287810308283355e+01,3.984760856312099264e+01,-6.952572247785546722e+01,-6.310286707651918903e+01
-1.321603458584125512e+01,3.998678842869111350e+01,-6.970801491092218782e+01,-6.301597048569897197e+01
-1.253516890552382712e+01,4.016007894210142126e+01,-6.993498415814444513e+01,-6.290777699970042391e+01
-1.173020862976579792e+01,4.036495338869707439e+01,-7.020332082588109301e+01,-6.277986416631453892e+01
-1.081108132620241769e+01,4.059888505382325974e+01,-7.050971552049098534e+01,-6.263380953333229684e+01
-9.787714562468934787e+00,4.085934722282513576e+01,-7.085085884833294756e+01,-6.247119064854468462e+01
-8.670035906200592279e+00,4.114381318104788221e+01,-7.122344141576584775e+01,-6.229358505974269633e+01
-7.467972925032642095e+00,4.144975621383667175e+01,-7.162415382914852557e+01,-6.210257031471731892e+01
-6.191453186600332614e+00,4.177464960653666992e+01,-7.204968669483983490e+01,-6.189972396125953225e+01
-4.850404258538912217e+00,4.211596664449304939e+01,-7.249673061919862960e+01,-6.168662354716032326e+01
-3.454753708483622177e+00,4.247118061305098990e+01,-7.296197620858374933e+01,-6.146484662021069312e+01
-2.014429104069719756e+00,4.283776479755564992e+01,-7.344211406935404796e+01,-6.123597072820161458e+01
-5.393580129324533345e-01,4.321319248335221630e+01,-7.393383480786837936e+01,-6.100157341892408169e+01
9.605319972929375894e-01,4.359493695578584749e+01,-7.443382903048558319e+01,-6.076323224016908142e+01
2.475313358971202859e+00,4.398047150020172325e+01,-7.493878734356451332e+01,-6.052252473972760072e+01
3.995058504467085214e+00,4.436726940194501623e+01,-7.544540035346402362e+01,-6.028102846539062654e+01
5.509839866145352261e+00,4.475280394636089198e+01,-7.595035866654295376e+01,-6.004032096494914583e+01
7.009729876370741408e+00,4.513454841879452317e+01,-7.645035288916015759e+01,-5.980197978619414556e+01
8.484800967508014935e+00,4.550997610459108955e+01,-7.694207362767448899e+01,-5.956758247691661268e+01
9.925125571921913803e+00,4.587656028909574957e+01,-7.742221148844478762e+01,-5.933870658490753414e+01
1.132077612197720029e+01,4.623177425765369009e+01,-7.788745707782990735e+01,-5.911692965795790400e+01
1.266182505003862246e+01,4.657309129561006955e+01,-7.833450100218870205e+01,-5.890382924385869501e+01
1.393834478847093195e+01,4.689798468831007483e+01,-7.876003386788001137e+01,-5.870098289040090833e+01
1.514040776963888746e+01,4.720392772109885726e+01,-7.916074628126270341e+01,-5.850996814537553092e+01
1.625808642590722286e+01,4.748839367932160371e+01,-7.953332884869558939e+01,-5.833236255657354263e+01
1.728145318964071109e+01,4.774885584832348684e+01,-7.987447217653755160e+01,-5.816974367178593042e+01
1.820058049320408600e+01,4.798278751344966508e+01,-8.018086687114744393e+01,-5.802368903880368833e+01
1.900554076896211342e+01,4.818766196004531821e+01,-8.044920353888409181e+01,-5.789577620541780334e+01
1.968640644927954497e+01,4.836095247345562598e+01,-8.067617278610634912e+01,-5.778758271941925528e+01
2.023324996652112162e+01,4.850013233902574683e+01,-8.085846521917306973e+01,-5.770068612859903823e+01
2.063614375305160564e+01,4.860267484210086053e+01,-8.099277144444310750e+01,-5.763666398074813202e+01
2.088516024123574510e+01,4.866605326802613263e+01,-8.107578206827531631e+01,-5.759709382365753783e+01
2.097037186343828807e+01,4.868774090214674288e+01,-8.110418769702852160e+01,-5.758355320511822839e+01
2.000999999999999091e+01,4.720000000000000284e+01,-8.117000000000001592e+01,-5.829000000000002046e+01
2.001230713240661885e+01,4.716335668836823203e+01,-8.116951161764409051e+01,-5.824841579958714988e+01
2.001904933487647043e+01,4.705627283592976084e+01,-8.116808440318648366e+01,-5.812689303915730221e+01
2.002995781528450436e+01,4.688301756636984408e+01,-8.116577525554245653e+01,-5.793027647992362716e+01
2.004476378150567584e+01,4.664786000337373650e+01,-8.116264107362725611e+01,-5.766341088309928153e+01
2.006319844141494002e+01,4.635506927062668581e+01,-8.115873875635612933e+01,-5.733114100989740791e+01
2.008499300288725564e+01,4.600891449181396098e+01,-8.115412520264435159e+01,-5.693831162153115599e+01
2.010987867379757432e+01,4.561366479062080259e+01,-8.114885731140714142e+01,-5.648976747921368258e+01
2.013758666202085479e+01,4.517358929073246543e+01,-8.114299198155978843e+01,-5.599035334415813026e+01
2.016784817543205222e+01,4.469295711583421848e+01,-8.113658611201752535e+01,-5.544491397757765583e+01
2.020039442190612533e+01,4.417603738961130233e+01,-8.112969660169559916e+01,-5.485829414068540189e+01
2.023495660931802931e+01,4.362709923574897175e+01,-8.112238034950928522e+01,-5.423533859469452523e+01
2.027126594554271577e+01,4.305041177793249574e+01,-8.111469425437381631e+01,-5.358089210081817555e+01
2.030905363845514700e+01,4.245024413984711487e+01,-8.110669521520445358e+01,-5.289979942026949544e+01
2.034805089593027105e+01,4.183086544517808392e+01,-8.109844013091645820e+01,-5.219690531426164881e+01
2.038798892584305378e+01,4.119654481761066478e+01,-8.108998590042507715e+01,-5.147705454400777114e+01
2.042859893606844324e+01,4.055155138083011224e+01,-8.108138942264555737e+01,-5.074509187072101923e+01
2.046961213448140171e+01,3.990015425852167397e+01,-8.107270759649316005e+01,-5.000586205561454278e+01
2.051075972895688082e+01,3.924662257437061186e+01,-8.106399732088313215e+01,-4.926420985990148438e+01
2.055177292736983929e+01,3.859522545206217359e+01,-8.105531549473073483e+01,-4.852498004479500793e+01
2.059238293759522875e+01,3.795023201528161394e+01,-8.104671901695121505e+01,-4.779301737150825602e+01
2.063232096750801148e+01,3.731591138771419480e+01,-8.103826478645983400e+01,-4.707316660125437835e+01
2.067131822498313554e+01,3.669653269304517096e+01,-8.103000970217183863e+01,-4.637027249524652461e+01
2.070910591789556676e+01,3.609636505495979009e+01,-8.102201066300247589e+01,-4.568917981469785161e+01
2.074541525412025322e+01,3.551967759714331407e+01,-8.101432456786700698e+01,-4.503473332082150193e+01
2.077997744153215720e+01,3.497073944328098349e+01,-8.100700831568069304e+01,-4.441177777483061817e+01
2.081252368800623032e+01,3.445381971705806734e+01,-8.100011880535876685e+01,-4.382515793793836423e+01
2.084278520141742774e+01,3.397318754215982040e+01,-8.099371293581650377e+01,-4.327971857135789691e+01
2.087049318964070821e+01,3.353311204227148323e+01,-8.098784760596915078e+01,-4.278030443630234458e+01
2.089537886055102689e+01,3.313786234107833195e+01,-8.098257971473194061e+01,-4.233176029398487117e+01
2.091717342202334251e+01,3.279170756226560002e+01,-8.097796616102016287e+01,-4.193893090561861925e+01
2.093560808193260669e+01,3.249891682951854932e+01,-8.097406384374903610e+01,-4.160666103241674563e+01
2.095041404815377817e+01,3.226375926652244175e+01,-8.097092966183383567e+01,-4.133979543559239289e+01
2.096132252856181211e+01,3.209050399696252498e+01,-8.096862051418980855e+01,-4.114317887635872495e+01
2.096806473103166368e+01,3.198342014452405024e+01,-8.096719329973220169e+01,-4.102165611592887728e+01
2.097037186343829163e+01,3.194677683289228298e+01,-8.096670491737627628e+01,-4.098007191551600670e+01
2.029999999999998295e+01,3.182999999999999829e+01,-8.088000000000002387e+01,-4.176000000000001933e+01
2.030161045602176983e+01,3.187049789651127796e+01,-8.088053857335964381e+01,-4.179801343393884849e+01
2.030631674012427723e+01,3.198884611835492109e+01,-8.088211246249797171e+01,-4.190910123603192261e+01
2.031393122636321280e+01,3.218032646399563390e+01,-8.088465892100415999e+01,-4.208883465669413937e+01
2.032426628879429842e+01,3.244022073189811550e+01,-8.088811520246738951e+01,-4.233278494634038935e+01
2.033713430147324175e+01,3.276381072052707566e+01,-8.089241856047682688e+01,-4.263652335538557736e+01
2.035234763845576111e+01,3.314637822834722414e+01,-8.089750624862162454e+01,-4.299562113424458687e+01
2.036971867379756773e+01,3.358320505382326360e+01,-8.090331552049099173e+01,-4.340564953333231557e+01
2.038905978155437637e+01,3.406957299541988959e+01,-8.090978362967406667e+01,-4.386217980306365405e+01
2.041018333578190180e+01,3.460076385160181900e+01,-8.091684782976001600e+01,-4.436078319385349999e+01
2.043290171053585880e+01,3.517205942083375447e+01,-8.092444537433803475e+01,-4.489703095611675110e+01
2.045702727987195857e+01,3.577874150158039868e+01,-8.093251351699727536e+01,-4.546649434026829084e+01
2.048237241784591589e+01,3.641609189230646138e+01,-8.094098951132691866e+01,-4.606474459672302402e+01
2.050874949851344908e+01,3.707939239147664523e+01,-8.094981061091611707e+01,-4.668735297589584121e+01
2.053597089593026936e+01,3.776392479755565290e+01,-8.095891406935405143e+01,-4.732989072820163301e+01
2.056384898415208795e+01,3.846497090900819416e+01,-8.096823714022990259e+01,-4.798792910405529000e+01
2.059219613723461961e+01,3.917781252429897165e+01,-8.097771707713282296e+01,-4.865703935387171697e+01
2.062082472923358267e+01,3.989773144189268805e+01,-8.098729113365197918e+01,-4.933279272806580451e+01
2.064954713420469190e+01,4.062000946025405312e+01,-8.099689656337656629e+01,-5.001076047705244321e+01
2.067817572620365496e+01,4.133992837784776953e+01,-8.100647061989572251e+01,-5.068651385124653075e+01
2.070652287928618662e+01,4.205276999313854702e+01,-8.101595055679864288e+01,-5.135562410106295772e+01
2.073440096750800876e+01,4.275381610459109538e+01,-8.102527362767449404e+01,-5.201366247691662181e+01
2.076162236492482549e+01,4.343834851067009595e+01,-8.103437708611242840e+01,-5.265620022922240651e+01
2.078799944559235868e+01,4.410164900984027980e+01,-8.104319818570162681e+01,-5.327880860839522370e+01
2.081334458356631600e+01,4.473899940056634250e+01,-8.105167418003127011e+01,-5.387705886484995688e+01
2.083747015290241578e+01,4.534568148131298670e+01,-8.105974232269051072e+01,-5.444652224900150372e+01
2.086018852765637277e+01,4.591697705054492928e+01,-8.106733986726852947e+01,-5.498277001126474772e+01
2.088131208188389820e+01,4.644816790672685158e+01,-8.107440406735447880e+01,-5.548137340205459367e+01
2.090065318964070684e+01,4.693453584832348469e+01,-8.108087217653755374e+01,-5.593790367178593925e+01
2.091802422498251346e+01,4.737136267379951704e+01,-8.108668144840692094e+01,-5.634793207087366085e+01
2.093323756196503282e+01,4.775393018161966552e+01,-8.109176913655171859e+01,-5.670702984973267036e+01
2.094610557464397615e+01,4.807752017024862567e+01,-8.109607249456115596e+01,-5.701076825877785836e+01
2.095644063707506177e+01,4.833741443815111438e+01,-8.109952877602438548e+01,-5.725471854842410835e+01
2.096405512331399734e+01,4.852889478379182009e+01,-8.110207523453057377e+01,-5.743445196908632511e+01
2.096876140741650474e+01,4.864724300563546677e+01,-8.110364912366890167e+01,-5.754553977117940633e+01
2.097037186343829163e+01,4.868774090214674288e+01,-8.110418769702852160e+01,-5.758355320511822839e+01
2.029999999999998295e+01,4.720000000000000284e+01,-8.146000000000000796e+01,-5.742000000000001592e+01
2.020052077798042944e+01,4.720201564061769517e+01,-8.145636371581868218e+01,-5.742161600643168384e+01
1.990980965343785414e+01,4.720790600785969104e+01,-8.144573729311404975e+01,-5.742633851066403139e+01
1.943945643864637773e+01,4.721743626980936881e+01,-8.142854437664507827e+01,-5.743397924010308486e+01
1.880105094588012093e+01,4.723037159455009970e+01,-8.140520861117077800e+01,-5.744434992215484925e+01
1.800618298741321155e+01,4.724647715016525495e+01,-8.137615364145011654e+01,-5.745726228422536508e+01
1.706644237551976317e+01,4.726551810473822002e+01,-8.134180311224210413e+01,-5.747252805372063023e+01
1.599341892247390895e+01,4.728725962635236613e+01,-8.130258066830570840e+01,-5.748995895804667811e+01
1.479870244054976780e+01,4.731146688309107162e+01,-8.125890995439993958e+01,-5.750936672460952082e+01
1.349388274202146221e+01,4.733790504303770064e+01,-8.121121461528376528e+01,-5.753056308081517756e+01
1.209054963916310932e+01,4.736633927427564572e+01,-8.115991829571619576e+01,-5.755335975406967464e+01
1.060029294424883872e+01,4.739653474488827101e+01,-8.110544464045619861e+01,-5.757756847177902415e+01
9.034702469552772897e+00,4.742825662295895484e+01,-8.104821729426278409e+01,-5.760300096134925241e+01
7.405368027349025439e+00,4.746127007657107555e+01,-8.098865990189491981e+01,-5.762946895018637150e+01
5.723879429911733041e+00,4.749534027380800438e+01,-8.092719610811161601e+01,-5.765678416569640774e+01
4.001826489515014629e+00,4.753023238275311968e+01,-8.086424955767185452e+01,-5.768475833528537322e+01
2.250799018432985577e+00,4.756571157148979268e+01,-8.080024389533460294e+01,-5.771320318635928714e+01
4.823868289397701403e-01,4.760154300810140171e+01,-8.073560276585888573e+01,-5.774193044632417582e+01
-1.291820266690503871e+00,4.763749186067133223e+01,-8.067074981400365630e+01,-5.777075184258605134e+01
-3.060232456183719307e+00,4.767332329728294127e+01,-8.060610868452793909e+01,-5.779947910255094001e+01
-4.811259927265748360e+00,4.770880248601961426e+01,-8.054210302219068751e+01,-5.782792395362485394e+01
-6.533312867662477430e+00,4.774369459496472956e+01,-8.047915647175092602e+01,-5.785589812321381942e+01
-8.214801465099764499e+00,4.777776479220165839e+01,-8.041769267796762222e+01,-5.788321333872385566e+01
-9.844135907303506627e+00,4.781077824581377911e+01,-8.035813528559975794e+01,-5.790968132756097475e+01
-1.140972638199957601e+01,4.784250012388446294e+01,-8.030090793940634342e+01,-5.793511381713120301e+01
-1.289998307691384838e+01,4.787269559449708822e+01,-8.024643428414634627e+01,-5.795932253484055252e+01
-1.430331617977220304e+01,4.790112982573503331e+01,-8.019513796457877675e+01,-5.798211920809504960e+01
-1.560813587830050153e+01,4.792756798568166232e+01,-8.014744262546260245e+01,-5.800331556430070634e+01
-1.680285236022464801e+01,4.795177524242036782e+01,-8.010377191155683363e+01,-5.802272333086354905e+01
-1.787587581327049691e+01,4.797351676403451393e+01,-8.006454946762043789e+01,-5.804015423518959693e+01
-1.881561642516393817e+01,4.799255771860747899e+01,-8.003019893841242549e+01,-5.805542000468486208e+01
-1.961048438363085467e+01,4.800866327422263424e+01,-8.000114396869176403e+01,-5.806833236675537790e+01
-2.024888987639711502e+01,4.802159859896336513e+01,-7.997780820321746376e+01,-5.807870304880714230e+01
-2.071924309118858787e+01,4.803112886091304290e+01,-7.996061528674849228e+01,-5.808634377824619577e+01
-2.100995421573117028e+01,4.803701922815503877e+01,-7.994998886404385985e+01,-5.809106628247854331e+01
-2.110943343775071668e+01,4.803903486877273110e+01,-7.994635257986253407e+01,-5.809268228891021124e+01
-2.059000000000000341e+01,4.603999999999999204e+01,-8.146000000000000796e+01,-5.800000000000000000e+01
-2.059124785175716710e+01,4.600380072759981687e+01,-8.145568458832788394e+01,-5.795990016259556654e+01
-2.059489448650382215e+01,4.589801450437210661e+01,-8.144307353091708990e+01,-5.784271520086029028e+01
-2.060079452345273410e+01,4.572685872127612328e+01,-8.142266959417604255e+01,-5.765311694051117541e+01
-2.060880258181665781e+01,4.549455076927110042e+01,-8.139497554451314443e+01,-5.739577720726526167e+01
-2.061877328080835170e+01,4.520530803931627872e+01,-8.136049414833679805e+01,-5.707536782683956034e+01
-2.063056123964057065e+01,4.486334792237091307e+01,-8.131972817205539172e+01,-5.669656062495109694e+01
-2.064402107752607662e+01,4.447288780939423702e+01,-8.127318038207735640e+01,-5.626402742731688278e+01
-2.065900741367762450e+01,4.403814509134549837e+01,-8.122135354481109459e+01,-5.578244005965395758e+01
-2.067537486730797625e+01,4.356333715918394489e+01,-8.116475042666498041e+01,-5.525647034767932553e+01
-2.069297805762988318e+01,4.305268140386881015e+01,-8.110387379404744479e+01,-5.469079011711001215e+01
-2.071167160385610728e+01,4.251039521635934904e+01,-8.103922641336687605e+01,-5.409007119366303584e+01
-2.073131012519940342e+01,4.194069598761480222e+01,-8.097131105103169091e+01,-5.345898540305542923e+01
-2.075174824087253356e+01,4.134780110859441749e+01,-8.090063047345027769e+01,-5.280220457100420361e+01
-2.077284057008825613e+01,4.073592797025742840e+01,-8.082768744703105313e+01,-5.212440052322638451e+01
-2.079444173205932245e+01,4.010929396356308985e+01,-8.075298473818241973e+01,-5.143024508543899032e+01
-2.081640634599849449e+01,3.947211647947063540e+01,-8.067702511331276582e+01,-5.072441008335903945e+01
-2.083858903111853067e+01,3.882861290893931994e+01,-8.060031133883052235e+01,-5.001156734270356452e+01
-2.086084440663218942e+01,3.818300064292838414e+01,-8.052334618114406339e+01,-4.929638868918956973e+01
-2.088302709175222560e+01,3.753949707239706868e+01,-8.044663240666181991e+01,-4.858354594853409480e+01
-2.090499170569139764e+01,3.690231958830461423e+01,-8.037067278179216601e+01,-4.787771094645414394e+01
-2.092659286766246396e+01,3.627568558161027568e+01,-8.029597007294353261e+01,-4.718355550866674974e+01
-2.094768519687818653e+01,3.566381244327328659e+01,-8.022302704652430805e+01,-4.650575146088893064e+01
-2.096812331255131667e+01,3.507091756425290185e+01,-8.015234646894289483e+01,-4.584897062883770502e+01
-2.098776183389461281e+01,3.450121833550835504e+01,-8.008443110660770969e+01,-4.521788483823009841e+01
-2.100645538012083691e+01,3.395893214799889392e+01,-8.001978372592714095e+01,-4.461716591478312210e+01
-2.102405857044274384e+01,3.344827639268375918e+01,-7.995890709330960533e+01,-4.405148568421380872e+01
-2.104042602407309559e+01,3.297346846052220570e+01,-7.990230397516349115e+01,-4.352551597223917668e+01
-2.105541236022464346e+01,3.253872574247346705e+01,-7.985047713789722934e+01,-4.304392860457624437e+01
-2.106887219811014944e+01,3.214826562949679101e+01,-7.980392934791919402e+01,-4.261139540694203731e+01
-2.108066015694236839e+01,3.180630551255142535e+01,-7.976316337163778769e+01,-4.223258820505357392e+01
-2.109063085593406228e+01,3.151706278259660365e+01,-7.972868197546144131e+01,-4.191217882462787259e+01
-2.109863891429798599e+01,3.128475483059158080e+01,-7.970098792579854319e+01,-4.165483909138195884e+01
-2.110453895124689794e+01,3.111359904749559391e+01,-7.968058398905749584e+01,-4.146524083103284397e+01
-2.110818558599355299e+01,3.100781282426788721e+01,-7.966797293164670180e+01,-4.134805586929756771e+01
-2.110943343775071668e+01,3.097161355186771203e+01,-7.966365751997457778e+01,-4.130795603189313425e+01
-2.059000000000000341e+01,3.095999999999999375e+01,-8.001000000000001933e+01,-4.205000000000001137e+01
-2.059124785175716710e+01,3.100102951816870700e+01,-8.000984709774289172e+01,-4.208853985482817706e+01
-2.059489448650382215e+01,3.112093131398213330e+01,-8.000940026687499085e+01,-4.220116603252991894e+01
-2.060079452345273410e+01,3.131492524940119537e+01,-8.000867732125151122e+01,-4.238338845293106516e+01
-2.060880258181665781e+01,3.157823118638682303e+01,-8.000769607472763312e+01,-4.263071703585747230e+01
-2.061877328080835170e+01,3.190606898689994253e+01,-8.000647434115857948e+01,-4.293866170113497560e+01
-2.063056123964057065e+01,3.229365851290148015e+01,-8.000502993439954480e+01,-4.330273236858943164e+01
-2.064402107752607662e+01,3.273621962635235860e+01,-8.000338066830572359e+01,-4.371843895804667568e+01
-2.065900741367762450e+01,3.322897218921350770e+01,-8.000154435673231035e+01,-4.418129138933255007e+01
-2.067537486730797625e+01,3.376713606344586083e+01,-7.999953881353449958e+01,-4.468679958227290427e+01
